id,text,annotation,iteration,ka_mean,ka_lower,ka_upper,label
432,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 35 years old. I am a woman. I am very interested in politics.",1,4,0.8257584748009115,0.7935869927798405,0.8593632387820488,synth_short
433,"Racially, I am white. I never discuss politics with my family or friends. I do not attend church. I am 63 years old. I am a man. I am somewhat interested in politics.",1,4,0.8257584748009115,0.7935869927798405,0.8593632387820488,synth_short
434,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 33 years old. I am a man. I am somewhat interested in politics.",1,4,0.8257584748009115,0.7935869927798405,0.8593632387820488,synth_short
435,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 38 years old. I am a woman. I am very interested in politics.",1,4,0.8257584748009115,0.7935869927798405,0.8593632387820488,synth_short
436,"Racially, I am white. I never discuss politics with my family or friends. I do not attend church. I am 29 years old. I am a woman. I am not very interested in politics.",1,4,0.8257584748009115,0.7935869927798405,0.8593632387820488,synth_short
437,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 54 years old. I am a man. I am somewhat interested in politics.",1,4,0.8257584748009115,0.7935869927798405,0.8593632387820488,synth_short
438,I never discuss politics with my family or friends. I do not attend church. I am 56 years old. I am a woman. I am somewhat interested in politics.,1,4,0.8257584748009115,0.7935869927798405,0.8593632387820488,synth_short
439,"Racially, I am asian. I attend church. I am 20 years old. I am a man.",0,4,0.8257584748009115,0.7935869927798405,0.8593632387820488,synth_short
440,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 27 years old. I am a woman. I am not at all interested in politics.",1,4,0.8257584748009115,0.7935869927798405,0.8593632387820488,synth_short
441,"Racially, I am white. I never discuss politics with my family or friends. I do not attend church. I am 37 years old. I am a woman. I am not at all interested in politics.",1,4,0.8257584748009115,0.7935869927798405,0.8593632387820488,synth_short
442,"Racially, I am white. I do not attend church. I am 61 years old. I am a woman.",1,4,0.8257584748009115,0.7935869927798405,0.8593632387820488,synth_short
443,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 64 years old. I am a woman. I am somewhat interested in politics.",1,4,0.8257584748009115,0.7935869927798405,0.8593632387820488,synth_short
444,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 23 years old. I am a man. I am very interested in politics.",1,4,0.8257584748009115,0.7935869927798405,0.8593632387820488,synth_short
445,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 68 years old. I am a man. I am somewhat interested in politics.",1,4,0.8257584748009115,0.7935869927798405,0.8593632387820488,synth_short
446,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 57 years old. I am a woman. I am somewhat interested in politics.",1,4,0.8257584748009115,0.7935869927798405,0.8593632387820488,synth_short
447,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 72 years old. I am a man. I am somewhat interested in politics.",1,4,0.8257584748009115,0.7935869927798405,0.8593632387820488,synth_short
448,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am a man. I am not very interested in politics.",1,4,0.8257584748009115,0.7935869927798405,0.8593632387820488,synth_short
449,"Racially, I am white. I attend church. I am 80 years old. I am a man.",1,4,0.8257584748009115,0.7935869927798405,0.8593632387820488,synth_short
450,"Racially, I am black. I like to discuss politics with my family and friends. I attend church. I am 23 years old. I am a man. I am not very interested in politics.",0,4,0.8257584748009115,0.7935869927798405,0.8593632387820488,synth_short
451,"Racially, I am native American. I like to discuss politics with my family and friends. I attend church. I am 36 years old. I am a man. I am somewhat interested in politics.",1,4,0.8257584748009115,0.7935869927798405,0.8593632387820488,synth_short
452,"Racially, I am white. I attend church. I am 44 years old. I am a man.",1,4,0.8257584748009115,0.7935869927798405,0.8593632387820488,synth_short
453,"Racially, I am black. I never discuss politics with my family or friends. I attend church. I am 25 years old. I am a woman. I am not at all interested in politics.",0,4,0.8257584748009115,0.7935869927798405,0.8593632387820488,synth_short
454,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 39 years old. I am a man. I am somewhat interested in politics.",1,4,0.8257584748009115,0.7935869927798405,0.8593632387820488,synth_short
455,I like to discuss politics with my family and friends. I attend church. I am 62 years old. I am a man. I am somewhat interested in politics.,1,4,0.8257584748009115,0.7935869927798405,0.8593632387820488,synth_short
456,"Racially, I am black. I like to discuss politics with my family and friends. I attend church. I am 21 years old. I am a woman. I am not very interested in politics.",0,4,0.8257584748009115,0.7935869927798405,0.8593632387820488,synth_short
457,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 37 years old. I am a woman. I am very interested in politics.",1,4,0.8257584748009115,0.7935869927798405,0.8593632387820488,synth_short
458,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 48 years old. I am a woman. I am not very interested in politics.",1,4,0.8257584748009115,0.7935869927798405,0.8593632387820488,synth_short
459,"Racially, I am white. I like to discuss politics with my family and friends. I attend church. I am 67 years old. I am a man. I am not very interested in politics.",1,4,0.8257584748009115,0.7935869927798405,0.8593632387820488,synth_short
460,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 66 years old. I am a woman. I am somewhat interested in politics.",1,4,0.8257584748009115,0.7935869927798405,0.8593632387820488,synth_short
461,"Racially, I am native American. I like to discuss politics with my family and friends. I do not attend church. I am 60 years old. I am a woman. I am very interested in politics.",1,4,0.8257584748009115,0.7935869927798405,0.8593632387820488,synth_short
462,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 22 years old. I am a man. I am somewhat interested in politics.",1,4,0.8257584748009115,0.7935869927798405,0.8593632387820488,synth_short
463,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 66 years old. I am a man. I am somewhat interested in politics.",1,4,0.8257584748009115,0.7935869927798405,0.8593632387820488,synth_short
464,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 80 years old. I am a man. I am somewhat interested in politics.",1,4,0.8257584748009115,0.7935869927798405,0.8593632387820488,synth_short
465,"Racially, I am black. I like to discuss politics with my family and friends. I attend church. I am 71 years old. I am a man. I am not at all interested in politics.",0,4,0.8257584748009115,0.7935869927798405,0.8593632387820488,synth_short
466,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 80 years old. I am a man. I am not very interested in politics.",1,4,0.8257584748009115,0.7935869927798405,0.8593632387820488,synth_short
467,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 43 years old. I am a man. I am not very interested in politics.",1,4,0.8257584748009115,0.7935869927798405,0.8593632387820488,synth_short
468,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 79 years old. I am a man. I am very interested in politics.",1,4,0.8257584748009115,0.7935869927798405,0.8593632387820488,synth_short
469,"Racially, I am white. I like to discuss politics with my family and friends. I do not attend church. I am 69 years old. I am a man. I am very interested in politics.",1,4,0.8257584748009115,0.7935869927798405,0.8593632387820488,synth_short
